massloading_cpu(kg/sq-m)	massloading_gpu(kg/sq-m)	log10(cpu/gpu)
2.7414000000e-09	2.7414000000e-09	0.0000000000e+00
3.5086000000e-09	3.5086000000e-09	0.0000000000e+00
4.4536000000e-09	4.4536000000e-09	0.0000000000e+00
5.8805000000e-09	5.8805000000e-09	0.0000000000e+00
7.9732000000e-09	7.9732000000e-09	0.0000000000e+00
1.0476000000e-08	1.0476000000e-08	0.0000000000e+00
1.3761000000e-08	1.3761000000e-08	0.0000000000e+00
1.7897000000e-08	1.7897000000e-08	0.0000000000e+00
2.2105000000e-08	2.2105000000e-08	0.0000000000e+00
2.6181000000e-08	2.6181000000e-08	0.0000000000e+00
3.1991000000e-08	3.1991000000e-08	0.0000000000e+00
3.7220000000e-08	3.7220000000e-08	0.0000000000e+00
4.1336000000e-08	4.1336000000e-08	0.0000000000e+00
4.4498000000e-08	4.4498000000e-08	0.0000000000e+00
4.7198000000e-08	4.7198000000e-08	0.0000000000e+00
4.9914000000e-08	4.9914000000e-08	0.0000000000e+00
5.2636000000e-08	5.2636000000e-08	0.0000000000e+00
5.4738000000e-08	5.4738000000e-08	0.0000000000e+00
5.5590000000e-08	5.5590000000e-08	0.0000000000e+00
5.4775000000e-08	5.4775000000e-08	0.0000000000e+00
5.2759000000e-08	5.2759000000e-08	0.0000000000e+00
5.0464000000e-08	5.0464000000e-08	0.0000000000e+00
4.9124000000e-08	4.9124000000e-08	0.0000000000e+00
4.9655000000e-08	4.9655000000e-08	0.0000000000e+00
5.1823000000e-08	5.1823000000e-08	0.0000000000e+00
5.4752000000e-08	5.4752000000e-08	0.0000000000e+00
5.8268000000e-08	5.8268000000e-08	0.0000000000e+00
6.2135000000e-08	6.2135000000e-08	0.0000000000e+00
6.5165000000e-08	6.5165000000e-08	0.0000000000e+00
6.6828000000e-08	6.6828000000e-08	0.0000000000e+00
6.7792000000e-08	6.7792000000e-08	0.0000000000e+00
6.8469000000e-08	6.8469000000e-08	0.0000000000e+00
6.9067000000e-08	6.9067000000e-08	0.0000000000e+00
6.9044000000e-08	6.9044000000e-08	0.0000000000e+00
6.8990000000e-08	6.8990000000e-08	0.0000000000e+00
6.8906000000e-08	6.8906000000e-08	0.0000000000e+00
6.8795000000e-08	6.8795000000e-08	0.0000000000e+00
6.8659000000e-08	6.8659000000e-08	0.0000000000e+00
6.8498000000e-08	6.8498000000e-08	0.0000000000e+00
6.8313000000e-08	6.8313000000e-08	0.0000000000e+00
6.8107000000e-08	6.8107000000e-08	0.0000000000e+00
6.7881000000e-08	6.7881000000e-08	0.0000000000e+00
6.7636000000e-08	6.7636000000e-08	0.0000000000e+00
6.7373000000e-08	6.7373000000e-08	0.0000000000e+00
6.7093000000e-08	6.7093000000e-08	0.0000000000e+00
6.6798000000e-08	6.6798000000e-08	0.0000000000e+00
6.6489000000e-08	6.6489000000e-08	0.0000000000e+00
6.6167000000e-08	6.6167000000e-08	0.0000000000e+00
4.4282000000e-09	4.4282000000e-09	0.0000000000e+00
4.6308000000e-09	4.6308000000e-09	0.0000000000e+00
4.7891000000e-09	4.7891000000e-09	0.0000000000e+00
4.9075000000e-09	4.9075000000e-09	0.0000000000e+00
4.9820000000e-09	4.9820000000e-09	0.0000000000e+00
5.0160000000e-09	5.0160000000e-09	0.0000000000e+00
4.9926000000e-09	4.9926000000e-09	0.0000000000e+00
4.9131000000e-09	4.9131000000e-09	0.0000000000e+00
4.7692000000e-09	4.7692000000e-09	0.0000000000e+00
4.5614000000e-09	4.5614000000e-09	0.0000000000e+00
4.2818000000e-09	4.2818000000e-09	0.0000000000e+00
3.9365000000e-09	3.9365000000e-09	0.0000000000e+00
3.5187000000e-09	3.5187000000e-09	0.0000000000e+00
3.1887000000e-09	3.1887000000e-09	0.0000000000e+00
2.8492000000e-09	2.8492000000e-09	0.0000000000e+00
2.4566000000e-09	2.4566000000e-09	0.0000000000e+00
2.0444000000e-09	2.0444000000e-09	0.0000000000e+00
1.7750000000e-09	1.7750000000e-09	0.0000000000e+00
1.6053000000e-09	1.6053000000e-09	0.0000000000e+00
1.5525000000e-09	1.5525000000e-09	0.0000000000e+00
1.5910000000e-09	1.5910000000e-09	0.0000000000e+00
1.6559000000e-09	1.6559000000e-09	0.0000000000e+00
1.6966000000e-09	1.6966000000e-09	0.0000000000e+00
1.7130000000e-09	1.7130000000e-09	0.0000000000e+00
1.7138000000e-09	1.7138000000e-09	0.0000000000e+00
1.7091000000e-09	1.7091000000e-09	0.0000000000e+00
1.7159000000e-09	1.7159000000e-09	0.0000000000e+00
1.7695000000e-09	1.7695000000e-09	0.0000000000e+00
1.9012000000e-09	1.9012000000e-09	0.0000000000e+00
2.0925000000e-09	2.0925000000e-09	0.0000000000e+00
2.2777000000e-09	2.2777000000e-09	0.0000000000e+00
2.4237000000e-09	2.4237000000e-09	0.0000000000e+00
2.5386000000e-09	2.5386000000e-09	0.0000000000e+00
2.6682000000e-09	2.6682000000e-09	0.0000000000e+00
2.8436000000e-09	2.8436000000e-09	0.0000000000e+00
3.0990000000e-09	3.0990000000e-09	0.0000000000e+00
3.4442000000e-09	3.4442000000e-09	0.0000000000e+00
3.8139000000e-09	3.8139000000e-09	0.0000000000e+00
4.0561000000e-09	4.0561000000e-09	0.0000000000e+00
4.0421000000e-09	4.0421000000e-09	0.0000000000e+00
3.7465000000e-09	3.7465000000e-09	0.0000000000e+00
3.2234000000e-09	3.2234000000e-09	0.0000000000e+00
2.6909000000e-09	2.6909000000e-09	0.0000000000e+00
2.0800000000e-09	2.0800000000e-09	0.0000000000e+00
1.4484000000e-09	1.4484000000e-09	0.0000000000e+00
1.0623000000e-09	1.0623000000e-09	0.0000000000e+00
7.8587000000e-10	7.8587000000e-10	0.0000000000e+00
6.5039000000e-10	6.5039000000e-10	0.0000000000e+00
7.1996000000e-10	7.1996000000e-10	0.0000000000e+00
9.8484000000e-10	9.8484000000e-10	0.0000000000e+00
1.3287000000e-09	1.3287000000e-09	0.0000000000e+00
1.7038000000e-09	1.7038000000e-09	0.0000000000e+00
2.3723000000e-09	2.3723000000e-09	0.0000000000e+00
3.3104000000e-09	3.3104000000e-09	0.0000000000e+00
4.0350000000e-09	4.0350000000e-09	0.0000000000e+00
4.9447000000e-09	4.9447000000e-09	0.0000000000e+00
6.6347000000e-09	6.6347000000e-09	0.0000000000e+00
9.4051000000e-09	9.4051000000e-09	0.0000000000e+00
1.2513000000e-08	1.2513000000e-08	0.0000000000e+00
1.6582000000e-08	1.6582000000e-08	0.0000000000e+00
2.1664000000e-08	2.1664000000e-08	0.0000000000e+00
2.6325000000e-08	2.6325000000e-08	0.0000000000e+00
3.0935000000e-08	3.0935000000e-08	0.0000000000e+00
3.7774000000e-08	3.7774000000e-08	0.0000000000e+00
4.3745000000e-08	4.3745000000e-08	0.0000000000e+00
4.7524000000e-08	4.7524000000e-08	0.0000000000e+00
4.9752000000e-08	4.9752000000e-08	0.0000000000e+00
5.1637000000e-08	5.1637000000e-08	0.0000000000e+00
5.4473000000e-08	5.4473000000e-08	0.0000000000e+00
5.8304000000e-08	5.8304000000e-08	0.0000000000e+00
6.1793000000e-08	6.1793000000e-08	0.0000000000e+00
6.3291000000e-08	6.3291000000e-08	0.0000000000e+00
6.1678000000e-08	6.1678000000e-08	0.0000000000e+00
5.7574000000e-08	5.7574000000e-08	0.0000000000e+00
5.2826000000e-08	5.2826000000e-08	0.0000000000e+00
4.9389000000e-08	4.9389000000e-08	0.0000000000e+00
4.9974000000e-08	4.9974000000e-08	0.0000000000e+00
5.3331000000e-08	5.3331000000e-08	0.0000000000e+00
5.6398000000e-08	5.6398000000e-08	0.0000000000e+00
6.0883000000e-08	6.0883000000e-08	0.0000000000e+00
6.7610000000e-08	6.7610000000e-08	0.0000000000e+00
7.2279000000e-08	7.2279000000e-08	0.0000000000e+00
7.4083000000e-08	7.4083000000e-08	0.0000000000e+00
7.4923000000e-08	7.4923000000e-08	0.0000000000e+00
7.5629000000e-08	7.5629000000e-08	0.0000000000e+00
7.6388000000e-08	7.6388000000e-08	0.0000000000e+00
7.6782000000e-08	7.6782000000e-08	0.0000000000e+00
7.6631000000e-08	7.6631000000e-08	0.0000000000e+00
7.6449000000e-08	7.6449000000e-08	0.0000000000e+00
7.6239000000e-08	7.6239000000e-08	0.0000000000e+00
7.6001000000e-08	7.6001000000e-08	0.0000000000e+00
7.5739000000e-08	7.5739000000e-08	0.0000000000e+00
7.5453000000e-08	7.5453000000e-08	0.0000000000e+00
7.5145000000e-08	7.5145000000e-08	0.0000000000e+00
7.4817000000e-08	7.4817000000e-08	0.0000000000e+00
7.4470000000e-08	7.4470000000e-08	0.0000000000e+00
7.4105000000e-08	7.4105000000e-08	0.0000000000e+00
7.3725000000e-08	7.3725000000e-08	0.0000000000e+00
7.3329000000e-08	7.3329000000e-08	0.0000000000e+00
7.2921000000e-08	7.2921000000e-08	0.0000000000e+00
7.2500000000e-08	7.2500000000e-08	0.0000000000e+00
4.6247000000e-09	4.6247000000e-09	0.0000000000e+00
4.8339000000e-09	4.8339000000e-09	0.0000000000e+00
4.9862000000e-09	4.9862000000e-09	0.0000000000e+00
5.0962000000e-09	5.0962000000e-09	0.0000000000e+00
5.1561000000e-09	5.1561000000e-09	0.0000000000e+00
5.1656000000e-09	5.1656000000e-09	0.0000000000e+00
5.1111000000e-09	5.1111000000e-09	0.0000000000e+00
4.9940000000e-09	4.9940000000e-09	0.0000000000e+00
4.8031000000e-09	4.8031000000e-09	0.0000000000e+00
4.5403000000e-09	4.5403000000e-09	0.0000000000e+00
4.2032000000e-09	4.2032000000e-09	0.0000000000e+00
3.7972000000e-09	3.7972000000e-09	0.0000000000e+00
3.4061000000e-09	3.4061000000e-09	0.0000000000e+00
3.0845000000e-09	3.0845000000e-09	0.0000000000e+00
2.6894000000e-09	2.6894000000e-09	0.0000000000e+00
2.2082000000e-09	2.2082000000e-09	0.0000000000e+00
1.7765000000e-09	1.7765000000e-09	0.0000000000e+00
1.3899000000e-09	1.3899000000e-09	0.0000000000e+00
1.1207000000e-09	1.1207000000e-09	0.0000000000e+00
1.0748000000e-09	1.0748000000e-09	0.0000000000e+00
1.1570000000e-09	1.1570000000e-09	0.0000000000e+00
1.2532000000e-09	1.2532000000e-09	0.0000000000e+00
1.2887000000e-09	1.2887000000e-09	0.0000000000e+00
1.3005000000e-09	1.3005000000e-09	0.0000000000e+00
1.3069000000e-09	1.3069000000e-09	0.0000000000e+00
1.3014000000e-09	1.3014000000e-09	0.0000000000e+00
1.2976000000e-09	1.2976000000e-09	0.0000000000e+00
1.3413000000e-09	1.3413000000e-09	0.0000000000e+00
1.5332000000e-09	1.5332000000e-09	0.0000000000e+00
1.8269000000e-09	1.8269000000e-09	0.0000000000e+00
2.1395000000e-09	2.1395000000e-09	0.0000000000e+00
2.3619000000e-09	2.3619000000e-09	0.0000000000e+00
2.5088000000e-09	2.5088000000e-09	0.0000000000e+00
2.7203000000e-09	2.7203000000e-09	0.0000000000e+00
3.0087000000e-09	3.0087000000e-09	0.0000000000e+00
3.4766000000e-09	3.4766000000e-09	0.0000000000e+00
4.1794000000e-09	4.1794000000e-09	0.0000000000e+00
5.0390000000e-09	5.0390000000e-09	0.0000000000e+00
5.6634000000e-09	5.6634000000e-09	0.0000000000e+00
5.7600000000e-09	5.7600000000e-09	0.0000000000e+00
5.4020000000e-09	5.4020000000e-09	0.0000000000e+00
4.6510000000e-09	4.6510000000e-09	0.0000000000e+00
3.7423000000e-09	3.7423000000e-09	0.0000000000e+00
2.7915000000e-09	2.7915000000e-09	0.0000000000e+00
1.7362000000e-09	1.7362000000e-09	0.0000000000e+00
1.1626000000e-09	1.1626000000e-09	0.0000000000e+00
7.4253000000e-10	7.4253000000e-10	0.0000000000e+00
4.9348000000e-10	4.9348000000e-10	0.0000000000e+00
5.6980000000e-10	5.6980000000e-10	0.0000000000e+00
1.0323000000e-09	1.0323000000e-09	0.0000000000e+00
1.5595000000e-09	1.5595000000e-09	0.0000000000e+00
1.7558000000e-09	1.7558000000e-09	0.0000000000e+00
2.8433000000e-09	2.8433000000e-09	0.0000000000e+00
4.6680000000e-09	4.6680000000e-09	0.0000000000e+00
4.7374000000e-09	4.7374000000e-09	0.0000000000e+00
5.4010000000e-09	5.4010000000e-09	0.0000000000e+00
7.8145000000e-09	7.8145000000e-09	0.0000000000e+00
1.1861000000e-08	1.1861000000e-08	0.0000000000e+00
1.6019000000e-08	1.6019000000e-08	0.0000000000e+00
2.0473000000e-08	2.0473000000e-08	0.0000000000e+00
2.8519000000e-08	2.8519000000e-08	0.0000000000e+00
3.3198000000e-08	3.3198000000e-08	0.0000000000e+00
3.7909000000e-08	3.7909000000e-08	0.0000000000e+00
4.7548000000e-08	4.7548000000e-08	0.0000000000e+00
5.4898000000e-08	5.4898000000e-08	0.0000000000e+00
5.6759000000e-08	5.6759000000e-08	0.0000000000e+00
5.7174000000e-08	5.7174000000e-08	0.0000000000e+00
5.6870000000e-08	5.6870000000e-08	0.0000000000e+00
5.8530000000e-08	5.8530000000e-08	0.0000000000e+00
6.4677000000e-08	6.4677000000e-08	0.0000000000e+00
7.1409000000e-08	7.1409000000e-08	0.0000000000e+00
7.4905000000e-08	7.4905000000e-08	0.0000000000e+00
7.2460000000e-08	7.2460000000e-08	0.0000000000e+00
6.2540000000e-08	6.2540000000e-08	0.0000000000e+00
5.5595000000e-08	5.5595000000e-08	0.0000000000e+00
4.9140000000e-08	4.9140000000e-08	0.0000000000e+00
5.1938000000e-08	5.1938000000e-08	0.0000000000e+00
5.7561000000e-08	5.7561000000e-08	0.0000000000e+00
5.7636000000e-08	5.7636000000e-08	0.0000000000e+00
6.2564000000e-08	6.2564000000e-08	0.0000000000e+00
7.6141000000e-08	7.6141000000e-08	0.0000000000e+00
8.1530000000e-08	8.1530000000e-08	0.0000000000e+00
8.2196000000e-08	8.2196000000e-08	0.0000000000e+00
8.2660000000e-08	8.2660000000e-08	0.0000000000e+00
8.3543000000e-08	8.3543000000e-08	0.0000000000e+00
8.4330000000e-08	8.4330000000e-08	0.0000000000e+00
8.5640000000e-08	8.5640000000e-08	0.0000000000e+00
8.5363000000e-08	8.5363000000e-08	0.0000000000e+00
8.5054000000e-08	8.5054000000e-08	0.0000000000e+00
8.4715000000e-08	8.4715000000e-08	0.0000000000e+00
8.4350000000e-08	8.4350000000e-08	0.0000000000e+00
8.3959000000e-08	8.3959000000e-08	0.0000000000e+00
8.3545000000e-08	8.3545000000e-08	0.0000000000e+00
8.3110000000e-08	8.3110000000e-08	0.0000000000e+00
8.2655000000e-08	8.2655000000e-08	0.0000000000e+00
8.2182000000e-08	8.2182000000e-08	0.0000000000e+00
8.1692000000e-08	8.1692000000e-08	0.0000000000e+00
8.1188000000e-08	8.1188000000e-08	0.0000000000e+00
8.0670000000e-08	8.0670000000e-08	0.0000000000e+00
8.0141000000e-08	8.0141000000e-08	0.0000000000e+00
7.9600000000e-08	7.9600000000e-08	0.0000000000e+00
4.8295000000e-09	4.8295000000e-09	0.0000000000e+00
5.0420000000e-09	5.0420000000e-09	0.0000000000e+00
5.1948000000e-09	5.1948000000e-09	0.0000000000e+00
5.2919000000e-09	5.2919000000e-09	0.0000000000e+00
5.3358000000e-09	5.3358000000e-09	0.0000000000e+00
5.3190000000e-09	5.3190000000e-09	0.0000000000e+00
5.2347000000e-09	5.2347000000e-09	0.0000000000e+00
5.0701000000e-09	5.0701000000e-09	0.0000000000e+00
4.8297000000e-09	4.8297000000e-09	0.0000000000e+00
4.5097000000e-09	4.5097000000e-09	0.0000000000e+00
4.1139000000e-09	4.1139000000e-09	0.0000000000e+00
3.6508000000e-09	3.6508000000e-09	0.0000000000e+00
3.3449000000e-09	3.3449000000e-09	0.0000000000e+00
2.9918000000e-09	2.9918000000e-09	0.0000000000e+00
2.5812000000e-09	2.5812000000e-09	0.0000000000e+00
2.0727000000e-09	2.0727000000e-09	0.0000000000e+00
1.5587000000e-09	1.5587000000e-09	0.0000000000e+00
9.9546000000e-10	9.9546000000e-10	0.0000000000e+00
6.5832000000e-10	6.5832000000e-10	0.0000000000e+00
6.1201000000e-10	6.1201000000e-10	0.0000000000e+00
7.8192000000e-10	7.8192000000e-10	0.0000000000e+00
9.5853000000e-10	9.5853000000e-10	0.0000000000e+00
9.4556000000e-10	9.4556000000e-10	0.0000000000e+00
9.4518000000e-10	9.4518000000e-10	0.0000000000e+00
9.6187000000e-10	9.6187000000e-10	0.0000000000e+00
8.8973000000e-10	8.8973000000e-10	0.0000000000e+00
8.4616000000e-10	8.4616000000e-10	0.0000000000e+00
7.8227000000e-10	7.8227000000e-10	0.0000000000e+00
1.0746000000e-09	1.0746000000e-09	0.0000000000e+00
1.6180000000e-09	1.6180000000e-09	0.0000000000e+00
2.0472000000e-09	2.0472000000e-09	0.0000000000e+00
2.3545000000e-09	2.3545000000e-09	0.0000000000e+00
2.3614000000e-09	2.3614000000e-09	0.0000000000e+00
2.7554000000e-09	2.7554000000e-09	0.0000000000e+00
3.0392000000e-09	3.0392000000e-09	0.0000000000e+00
3.9083000000e-09	3.9083000000e-09	0.0000000000e+00
5.0424000000e-09	5.0424000000e-09	0.0000000000e+00
6.7575000000e-09	6.7575000000e-09	0.0000000000e+00
8.1674000000e-09	8.1674000000e-09	0.0000000000e+00
8.0650000000e-09	8.0650000000e-09	0.0000000000e+00
7.6885000000e-09	7.6885000000e-09	0.0000000000e+00
6.1943000000e-09	6.1943000000e-09	0.0000000000e+00
5.1028000000e-09	5.1028000000e-09	0.0000000000e+00
3.3027000000e-09	3.3027000000e-09	0.0000000000e+00
2.0088000000e-09	2.0088000000e-09	0.0000000000e+00
1.4124000000e-09	1.4124000000e-09	0.0000000000e+00
1.0744000000e-09	1.0744000000e-09	0.0000000000e+00
3.7349000000e-10	3.7349000000e-10	0.0000000000e+00
4.4005000000e-10	4.4005000000e-10	0.0000000000e+00
1.3117000000e-09	1.3117000000e-09	0.0000000000e+00
3.1213000000e-09	3.1213000000e-09	0.0000000000e+00
1.6247000000e-09	1.6247000000e-09	0.0000000000e+00
4.0852000000e-09	4.0852000000e-09	0.0000000000e+00
1.0579000000e-08	1.0579000000e-08	0.0000000000e+00
5.0253000000e-09	5.0253000000e-09	0.0000000000e+00
5.4636000000e-09	5.4636000000e-09	0.0000000000e+00
9.9807000000e-09	9.9807000000e-09	0.0000000000e+00
1.4693000000e-08	1.4693000000e-08	0.0000000000e+00
2.0266000000e-08	2.0266000000e-08	0.0000000000e+00
1.9297000000e-08	1.9297000000e-08	0.0000000000e+00
4.9294000000e-08	4.9294000000e-08	0.0000000000e+00
5.0123000000e-08	5.0123000000e-08	0.0000000000e+00
4.8258000000e-08	4.8258000000e-08	0.0000000000e+00
6.8661000000e-08	6.8661000000e-08	0.0000000000e+00
7.5399000000e-08	7.5399000000e-08	0.0000000000e+00
7.2712000000e-08	7.2712000000e-08	0.0000000000e+00
7.1439000000e-08	7.1439000000e-08	0.0000000000e+00
6.9476000000e-08	6.9476000000e-08	0.0000000000e+00
5.6741000000e-08	5.6741000000e-08	0.0000000000e+00
7.0862000000e-08	7.0862000000e-08	0.0000000000e+00
8.6653000000e-08	8.6653000000e-08	0.0000000000e+00
9.0027000000e-08	9.0027000000e-08	0.0000000000e+00
9.1113000000e-08	9.1113000000e-08	0.0000000000e+00
7.0737000000e-08	7.0737000000e-08	0.0000000000e+00
7.3775000000e-08	7.3775000000e-08	0.0000000000e+00
4.9129000000e-08	4.9129000000e-08	0.0000000000e+00
6.1978000000e-08	6.1978000000e-08	0.0000000000e+00
6.2399000000e-08	6.2399000000e-08	0.0000000000e+00
7.2547000000e-08	7.2547000000e-08	0.0000000000e+00
5.5966000000e-08	5.5966000000e-08	0.0000000000e+00
8.8345000000e-08	8.8345000000e-08	0.0000000000e+00
9.1837000000e-08	9.1837000000e-08	0.0000000000e+00
9.1639000000e-08	9.1639000000e-08	0.0000000000e+00
9.1225000000e-08	9.1225000000e-08	0.0000000000e+00
9.2653000000e-08	9.2653000000e-08	0.0000000000e+00
9.3688000000e-08	9.3688000000e-08	0.0000000000e+00
9.5823000000e-08	9.5823000000e-08	0.0000000000e+00
9.5382000000e-08	9.5382000000e-08	0.0000000000e+00
9.4910000000e-08	9.4910000000e-08	0.0000000000e+00
9.4408000000e-08	9.4408000000e-08	0.0000000000e+00
9.3880000000e-08	9.3880000000e-08	0.0000000000e+00
9.3327000000e-08	9.3327000000e-08	0.0000000000e+00
9.2753000000e-08	9.2753000000e-08	0.0000000000e+00
9.2158000000e-08	9.2158000000e-08	0.0000000000e+00
9.1545000000e-08	9.1545000000e-08	0.0000000000e+00
9.0917000000e-08	9.0917000000e-08	0.0000000000e+00
9.0273000000e-08	9.0273000000e-08	0.0000000000e+00
8.9618000000e-08	8.9618000000e-08	0.0000000000e+00
8.8951000000e-08	8.8951000000e-08	0.0000000000e+00
8.8274000000e-08	8.8274000000e-08	0.0000000000e+00
8.7589000000e-08	8.7589000000e-08	0.0000000000e+00
5.0429000000e-09	5.0429000000e-09	0.0000000000e+00
5.2623000000e-09	5.2623000000e-09	0.0000000000e+00
5.4118000000e-09	5.4118000000e-09	0.0000000000e+00
5.5025000000e-09	5.5025000000e-09	0.0000000000e+00
5.5293000000e-09	5.5293000000e-09	0.0000000000e+00
5.4840000000e-09	5.4840000000e-09	0.0000000000e+00
5.3640000000e-09	5.3640000000e-09	0.0000000000e+00
5.1566000000e-09	5.1566000000e-09	0.0000000000e+00
4.8600000000e-09	4.8600000000e-09	0.0000000000e+00
4.4803000000e-09	4.4803000000e-09	0.0000000000e+00
4.0207000000e-09	4.0207000000e-09	0.0000000000e+00
3.6099000000e-09	3.6099000000e-09	0.0000000000e+00
3.2628000000e-09	3.2628000000e-09	0.0000000000e+00
2.8699000000e-09	2.8699000000e-09	0.0000000000e+00
2.4810000000e-09	2.4810000000e-09	0.0000000000e+00
2.1468000000e-09	2.1468000000e-09	0.0000000000e+00
1.4000000000e-09	1.4000000000e-09	0.0000000000e+00
7.8067000000e-10	7.8067000000e-10	0.0000000000e+00
2.7350000000e-10	2.7350000000e-10	0.0000000000e+00
2.0403000000e-10	2.0403000000e-10	0.0000000000e+00
3.1776000000e-10	3.1776000000e-10	0.0000000000e+00
6.2507000000e-10	6.2507000000e-10	0.0000000000e+00
5.4570000000e-10	5.4570000000e-10	0.0000000000e+00
7.0687000000e-10	7.0687000000e-10	0.0000000000e+00
7.5714000000e-10	7.5714000000e-10	0.0000000000e+00
4.2058000000e-10	4.2058000000e-10	0.0000000000e+00
4.3330000000e-10	4.3330000000e-10	0.0000000000e+00
2.1754000000e-10	2.1754000000e-10	0.0000000000e+00
5.7579000000e-10	5.7579000000e-10	0.0000000000e+00
1.4486000000e-09	1.4486000000e-09	0.0000000000e+00
1.8776000000e-09	1.8776000000e-09	0.0000000000e+00
2.2584000000e-09	2.2584000000e-09	0.0000000000e+00
1.7814000000e-09	1.7814000000e-09	0.0000000000e+00
3.0889000000e-09	3.0889000000e-09	0.0000000000e+00
3.3510000000e-09	3.3510000000e-09	0.0000000000e+00
5.2872000000e-09	5.2872000000e-09	0.0000000000e+00
6.4743000000e-09	6.4743000000e-09	0.0000000000e+00
7.7381000000e-09	7.7381000000e-09	0.0000000000e+00
7.1161000000e-09	7.1161000000e-09	0.0000000000e+00
9.0707000000e-09	9.0707000000e-09	0.0000000000e+00
1.2094000000e-08	1.2094000000e-08	0.0000000000e+00
1.0030000000e-08	1.0030000000e-08	0.0000000000e+00
5.9702000000e-09	5.9702000000e-09	0.0000000000e+00
8.4359000000e-10	8.4359000000e-10	0.0000000000e+00
1.1457000000e-09	1.1457000000e-09	0.0000000000e+00
1.6306000000e-09	1.6306000000e-09	0.0000000000e+00
5.5963000000e-09	5.5963000000e-09	0.0000000000e+00
1.4459000000e-09	1.4459000000e-09	0.0000000000e+00
9.7500000000e-10	9.7500000000e-10	0.0000000000e+00
4.0415000000e-09	4.0415000000e-09	0.0000000000e+00
5.7466000000e-09	5.7466000000e-09	0.0000000000e+00
5.6686000000e-09	5.6686000000e-09	0.0000000000e+00
3.4818000000e-09	3.4818000000e-09	0.0000000000e+00
7.6443000000e-09	7.6443000000e-09	0.0000000000e+00
1.5977000000e-08	1.5977000000e-08	0.0000000000e+00
1.3067000000e-08	1.3067000000e-08	0.0000000000e+00
1.1274000000e-08	1.1274000000e-08	0.0000000000e+00
1.8450000000e-08	1.8450000000e-08	0.0000000000e+00
5.6543000000e-08	5.6543000000e-08	0.0000000000e+00
2.7747000000e-08	2.7747000000e-08	0.0000000000e+00
4.2058000000e-08	4.2058000000e-08	0.0000000000e+00
8.0640000000e-08	8.0640000000e-08	0.0000000000e+00
8.5617000000e-08	8.5617000000e-08	0.0000000000e+00
8.9464000000e-08	8.9464000000e-08	0.0000000000e+00
9.2680000000e-08	9.2680000000e-08	0.0000000000e+00
9.4280000000e-08	9.4280000000e-08	0.0000000000e+00
9.7202000000e-08	9.7202000000e-08	0.0000000000e+00
9.8603000000e-08	9.8603000000e-08	0.0000000000e+00
9.1059000000e-08	9.1059000000e-08	0.0000000000e+00
7.6637000000e-08	7.6637000000e-08	0.0000000000e+00
1.0179000000e-07	1.0179000000e-07	0.0000000000e+00
8.2193000000e-08	8.2193000000e-08	0.0000000000e+00
1.0164000000e-07	1.0164000000e-07	0.0000000000e+00
9.8016000000e-08	9.8016000000e-08	0.0000000000e+00
